Shop;DayOfYear;TimePeriod;pharm_ItemsSold;pharm_Revenue
47;18;17;45;139.29
47;19;17;54;170.43
47;22;17;64;172.61
47;28;17;21;71.54
47;16;17;36;121
47;26;17;21;51.67
47;24;17;36;122.77
47;4;17;34;88.97
47;10;17;53;132.95
47;14;17;32;74.04
47;15;17;60;159.08
47;31;17;36;133.66
47;1;17;12;38.89
47;8;17;44;171.54
47;11;17;33;92.87
47;17;17;43;161.83
47;23;17;34;93.48
47;25;17;42;150.34
47;30;17;44;152.88
47;27;17;36;109.93
47;9;17;37;107.56
47;21;17;33;89.31
47;29;17;46;144.36
47;12;17;59;187.92
47;5;17;41;146.59
47;13;17;27;93.79
47;28;18;24;74.58
47;30;18;42;113.78
47;4;18;46;146.08
47;8;18;37;79.25
47;10;18;59;207.8
47;14;18;23;49.42
47;31;18;29;84.06
47;22;18;56;176.93
47;1;18;30;96.09
47;15;18;71;200.17
47;19;18;36;116.56
47;24;18;18;50.23
47;27;18;21;64.68
47;21;18;34;93.76
47;5;18;31;125.91
47;13;18;26;103.3
47;23;18;32;77.78
47;25;18;25;59.22
47;26;18;21;59.96
47;12;18;29;94.14
47;29;18;40;143.79
47;9;18;53;94.65
47;16;18;33;75.58
47;18;18;35;117.42
47;21;16;44;150.39
47;29;16;30;96.92
47;13;16;29;91.57
47;26;16;58;160.53
47;15;16;44;147.42
47;4;16;25;69.86
47;5;16;33;105.25
47;8;16;35;85.61
47;9;16;24;57.86
47;12;16;17;59.92
47;18;16;30;80.03
47;23;16;41;116.42
47;25;16;34;94.36
47;30;16;33;76.2
47;31;16;16;57.03
47;16;16;18;38.37
47;3;16;32;112.13
47;10;16;40;139.39
47;14;16;39;116.03
47;17;16;36;71.8
47;19;16;31;108.29
47;22;16;32;82.66
47;1;16;9;26.36
47;11;16;31;95.86
47;24;16;22;81.29
47;28;16;28;85.16
47;1;13;18;65.48
47;4;13;32;83.48
47;11;13;34;74.73
47;19;13;29;108.31
47;23;13;56;162.48
47;28;13;31;66.74
47;3;13;40;80.74
47;10;13;39;112.27
47;14;13;28;50.08
47;17;13;28;96.57
47;24;13;9;26.93
47;25;13;29;86.81
47;30;13;48;115.64
47;31;13;21;63.56
47;15;13;28;86.37
47;22;13;34;113.96
47;26;13;24;62.3
47;18;13;21;70.46
47;9;13;43;111.43
47;8;13;32;68.44
47;12;13;40;147.63
47;16;13;22;62.12
47;5;13;15;34.77
47;13;13;33;86.85
47;21;13;24;60.04
47;29;13;64;158.08
47;18;12;23;59.62
47;21;12;38;106.97
47;26;12;52;170
47;19;12;32;81.77
47;31;12;27;78.04
47;16;12;28;53.95
47;8;12;25;60.78
47;4;12;15;33.57
47;17;12;29;77.71
47;22;12;43;141.14
47;25;12;53;175.84
47;30;12;43;120.43
47;3;12;38;94.65
47;11;12;43;124.83
47;14;12;20;37.91
47;23;12;17;41.74
47;24;12;29;110.11
47;28;12;36;121.82
47;1;12;14;37.17
47;9;12;48;143.57
47;13;12;35;115.64
47;15;12;28;86.16
47;29;12;39;94.29
47;12;12;25;77.63
47;5;12;22;90.42
47;30;19;34;86.61
47;18;19;34;94.7
47;5;19;33;88.25
47;9;19;20;61.85
47;13;19;24;71.37
47;21;19;25;75.88
47;23;19;31;81.89
47;25;19;54;151.26
47;26;19;20;53.24
47;29;19;45;161.98
47;12;19;28;86.31
47;15;19;28;99.98
47;16;19;28;83.23
47;1;19;15;40.05
47;8;19;26;75.3
47;14;19;39;141.99
47;19;19;39;173.78
47;22;19;54;111.89
47;27;19;15;51.69
47;31;19;36;135.26
47;4;19;26;60.12
47;10;19;27;89.29
47;28;19;21;71.5
47;30;14;38;111.78
47;4;14;18;60.84
47;8;14;50;156.88
47;18;14;49;145.81
47;29;14;28;76.54
47;26;14;19;57.65
47;5;14;31;113.09
47;9;14;11;30.37
47;13;14;27;68.18
47;15;14;30;85.52
47;16;14;25;81.91
47;21;14;27;71.93
47;23;14;39;124.87
47;25;14;50;141.88
47;31;14;19;43.21
47;12;14;20;45.83
47;28;14;34;122.97
47;1;14;18;69.83
47;3;14;33;112.75
47;10;14;34;78.34
47;11;14;45;117.01
47;14;14;22;76.85
47;17;14;42;93.87
47;19;14;31;123.21
47;22;14;22;71.11
47;24;14;37;150.41
47;23;15;28;73.87
47;12;15;28;84.01
47;13;15;22;81.7
47;15;15;33;97.41
47;21;15;29;101.66
47;5;15;42;132.68
47;8;15;28;79.93
47;9;15;31;58
47;18;15;23;82
47;25;15;42;141.18
47;26;15;22;72.13
47;30;15;26;50.93
47;31;15;18;60.09
47;29;15;46;136.98
47;4;15;37;105.4
47;16;15;27;99.82
47;19;15;36;145.18
47;17;15;20;65.6
47;3;15;12;39.9
47;14;15;31;98.2
47;22;15;56;169.34
47;28;15;30;66.81
47;1;15;10;44.09
47;24;15;30;73.44
47;10;15;33;100.09
47;11;15;18;80.21
47;14;11;31;89.59
47;17;11;19;59.62
47;24;11;30;87.28
47;1;11;8;30.53
47;3;11;49;133.67
47;11;11;24;64.44
47;23;11;27;75.72
47;25;11;18;52.85
47;28;11;21;67.43
47;30;11;28;85.32
47;22;11;37;94.13
47;8;11;52;144.26
47;13;11;18;59.76
47;31;11;25;50.02
47;4;11;32;85.86
47;15;11;13;33.73
47;29;11;15;52.73
47;18;11;27;79.26
47;21;11;17;62.63
47;16;11;25;78.4
47;19;11;24;104.35
47;26;11;36;111.7
47;19;20;14;38.8
47;4;20;21;50.01
47;10;20;37;111.81
47;14;20;19;47.79
47;27;20;23;73.81
47;31;20;43;151.33
47;1;20;8;19.19
47;8;20;38;124.71
47;15;20;22;77.78
47;22;20;33;102.76
47;28;20;33;95.57
47;5;20;25;90.75
47;26;20;36;84.86
47;9;20;23;73.61
47;21;20;29;92.39
47;23;20;29;87.12
47;25;20;21;64.37
47;16;20;36;122.41
47;12;20;22;69.32
47;13;20;29;116.01
47;18;20;27;63.83
47;29;20;36;132.46
47;30;20;30;68.26
47;13;10;26;94.28
47;22;10;23;73.65
47;15;10;13;45.09
47;4;10;21;51.18
47;8;10;22;47.8
47;31;10;39;128.13
47;28;10;25;63.83
47;14;10;20;60.47
47;1;10;12;29.43
47;3;10;26;72.35
47;11;10;28;82.27
47;17;10;24;56.34
47;23;10;21;63.41
47;24;10;26;73.1
47;25;10;7;19.87
47;30;10;25;61
47;19;10;17;51.99
47;26;10;34;110.4
47;29;10;35;85.87
47;16;10;20;63.87
47;18;10;20;51.27
47;21;10;21;50.09
47;1;21;6;16.17
47;8;21;18;62.15
47;14;21;18;52.57
47;27;21;8;26.55
47;31;21;39;138.82
47;4;21;19;50.43
47;10;21;22;63.44
47;19;21;38;49.43
47;15;21;20;59.29
47;22;21;4;14.43
47;28;21;31;86.18
47;16;21;24;49.81
47;18;21;43;141.32
47;5;21;6;15.33
47;9;21;14;34.46
47;12;21;6;28.61
47;13;21;3;13.87
47;21;21;20;69.66
47;23;21;11;28.37
47;25;21;16;51.78
47;26;21;36;97.51
47;29;21;13;29.25
47;30;21;10;33.05
47;18;9;15;20.14
47;29;9;14;30.72
47;16;9;14;45.38
47;19;9;10;18.84
47;21;9;14;36.61
47;26;9;29;101.55
47;24;9;7;24.96
47;30;9;16;34.84
47;3;9;10;31.15
47;14;9;10;35.42
47;17;9;24;76.81
47;23;9;17;67.58
47;25;9;21;81.01
47;28;9;11;30.39
47;11;9;20;44.13
47;13;9;25;67.42
47;4;9;6;10.48
47;8;9;6;11.43
47;15;9;8;22.13
47;22;9;12;44.34
47;31;9;16;43.57
47;31;22;1;5.24
47;5;22;2;1.76
47;12;22;2;1.14
47;30;22;5;0.3
47;24;20;22;69.96
47;17;20;21;52.2
47;24;21;23;55.02
47;17;21;29;110.14
47;17;18;53;217.41
47;17;19;25;86.78
47;24;19;38;128.31
47;27;11;30;72.41
47;27;16;32;82.98
47;27;15;29;86.62
47;27;10;41;118.12
47;27;9;15;56.96
47;27;13;24;69.02
47;27;12;57;159.26
47;27;14;46;146.36
47;20;19;27;68.91
47;20;17;37;101.31
47;20;20;27;84.13
47;20;11;21;70.44
47;20;16;24;74.67
47;20;13;47;138.56
47;20;12;31;95.63
47;20;15;42;153.65
47;20;14;53;177.9
47;20;10;17;45.57
47;20;21;14;54.23
47;20;9;22;76.35
47;20;18;37;97.73
47;3;22;1;0.77
47;12;8;1;4.02
47;2;22;1;0.04
47;7;9;3;7.63
47;5;9;15;21.18
47;9;9;12;26.59
47;10;9;5;13.93
47;2;9;12;49.07
47;12;9;14;40.02
47;6;9;12;51.6
47;5;10;16;48.03
47;7;10;29;94.6
47;9;10;15;54.36
47;12;10;15;31.02
47;2;10;12;32.99
47;6;10;15;57.78
47;10;10;18;59.45
47;7;21;10;29.61
47;3;21;28;91.41
47;2;21;10;43.77
47;11;21;13;34.73
47;6;21;15;53.48
47;7;11;31;65.65
47;2;11;25;68.77
47;5;11;8;25.42
47;6;11;38;113.57
47;9;11;42;143.51
47;10;11;26;60.43
47;12;11;28;79.03
47;2;16;31;75.35
47;7;16;31;98.08
47;6;16;31;96
47;7;15;34;98.71
47;2;15;24;103.89
47;6;15;15;54.35
47;2;13;33;124.5
47;6;13;42;111.55
47;7;13;46;136.85
47;2;20;18;39.91
47;3;20;16;27.62
47;6;20;24;75.74
47;7;20;25;35.6
47;11;20;44;107.58
47;2;14;24;76.18
47;6;14;50;133.5
47;7;14;13;46.41
47;10;12;31;73.87
47;7;12;15;49.26
47;2;12;21;60.18
47;6;12;39;129.51
47;2;19;33;98.87
47;6;19;4;7.45
47;11;19;25;75.94
47;3;19;29;78.74
47;7;19;15;43.91
47;2;17;29;84.05
47;3;17;48;161.29
47;6;17;39;107.67
47;7;17;27;74.07
47;7;18;29;79.38
47;3;18;46;161.37
47;6;18;21;56.98
47;2;18;24;69.49
47;11;18;29;103.17
47;20;22;2;8.14
48;9;17;58;178.53
48;25;17;53;172.34
48;26;17;58;184.19
48;2;17;34;113.44
48;19;17;45;129.52
48;21;17;37;141.52
48;13;17;45;161.83
48;7;17;28;100.95
48;14;17;25;64.68
48;16;17;47;115.19
48;12;17;64;189.96
48;22;17;44;114.21
48;28;17;39;116.48
48;17;17;47;136.22
48;3;17;35;84.03
48;4;17;42;124.64
48;8;17;60;173.74
48;11;17;49;118.82
48;18;17;73;223.5
48;23;17;54;142.22
48;31;17;39;148.87
48;24;17;57;205.25
48;20;17;35;108.23
48;29;17;22;77.82
48;30;17;40;107.05
48;5;17;39;110.19
48;10;17;44;122.98
48;27;17;30;116.22
48;1;17;12;51.09
48;15;17;48;151.11
48;6;17;30;58.45
48;11;18;47;138.64
48;12;18;54;167.89
48;27;18;37;107.75
48;29;18;47;147.28
48;30;18;47;115.73
48;5;18;43;121.34
48;23;18;69;204.01
48;3;18;38;108.31
48;10;18;47;159.31
48;20;18;35;100.71
48;24;18;49;140.66
48;28;18;32;94.09
48;17;18;53;177.71
48;4;18;41;127.55
48;22;18;46;133.85
48;26;18;58;194.24
48;31;18;48;165.36
48;2;18;22;63.36
48;9;18;62;195.72
48;25;18;54;159.08
48;21;18;22;64.03
48;7;18;30;92.24
48;14;18;37;101.94
48;16;18;54;158.28
48;1;18;27;83.25
48;6;18;40;98.91
48;8;18;45;126.75
48;13;18;39;132.81
48;15;18;52;143.2
48;18;18;53;184.29
48;25;16;45;127.75
48;26;16;30;82.55
48;2;16;38;125.42
48;9;16;50;116.04
48;19;16;36;105.43
48;7;16;23;60.29
48;21;16;39;126.38
48;13;16;42;152.43
48;14;16;27;85.02
48;16;16;38;81.77
48;3;16;45;119.71
48;6;16;43;136.68
48;31;16;37;113.26
48;8;16;39;103.32
48;22;16;58;171.83
48;27;16;40;119.65
48;4;16;45;133.62
48;11;16;38;99.68
48;12;16;45;160.65
48;15;16;45;121.41
48;17;16;35;94.61
48;23;16;30;95.88
48;18;16;32;89.74
48;28;16;39;94.68
48;1;16;28;109.27
48;24;16;52;136.8
48;10;16;41;126.82
48;5;16;56;159.07
48;20;16;30;109.04
48;29;16;31;103.61
48;30;16;28;93.5
48;30;13;47;120.52
48;10;13;48;132.53
48;12;13;55;140.67
48;21;13;51;186.66
48;24;13;37;98.18
48;29;13;34;105.09
48;5;13;48;122.98
48;11;13;39;112.6
48;23;13;40;124.76
48;28;13;42;111.34
48;4;13;43;125.18
48;15;13;55;128.73
48;18;13;39;132.83
48;22;13;49;151.58
48;6;13;53;180.72
48;8;13;35;86.58
48;9;13;34;130.07
48;20;13;59;167.28
48;25;13;41;123.43
48;16;13;37;127.16
48;19;13;39;125.71
48;2;13;47;144.61
48;26;13;39;127.11
48;14;13;45;137.72
48;13;13;47;161.89
48;17;13;56;158.53
48;3;13;28;74.88
48;27;13;38;123.43
48;31;13;40;122.13
48;1;13;32;111.03
48;7;13;39;100.95
48;9;12;49;188.47
48;19;12;42;122.25
48;6;12;44;133.24
48;13;12;49;155.76
48;2;12;40;70.47
48;16;12;49;150.42
48;4;12;35;97.8
48;25;12;36;126.31
48;5;12;48;159.12
48;20;12;43;147.01
48;29;12;46;143.04
48;15;12;47;155.34
48;22;12;38;101.03
48;30;12;43;133.52
48;18;12;46;115.77
48;10;12;30;90.81
48;12;12;37;101.56
48;28;12;33;76.65
48;11;12;37;117.1
48;23;12;49;156.14
48;24;12;43;108.61
48;21;12;29;99.93
48;31;12;43;139.22
48;7;12;31;88.98
48;14;12;51;191.13
48;1;12;23;61.47
48;8;12;41;75.28
48;17;12;49;164.24
48;26;12;50;132.41
48;3;12;40;125.07
48;27;12;31;71.31
48;24;19;36;124.55
48;6;19;13;30.74
48;4;19;33;101.43
48;8;19;39;102.07
48;18;19;27;89.41
48;30;19;43;136.45
48;1;19;30;109.97
48;22;19;39;94.74
48;5;19;41;135.05
48;13;19;20;72.47
48;15;19;23;59.87
48;31;19;16;46.71
48;25;19;35;110.16
48;2;19;31;86.77
48;9;19;40;126.97
48;26;19;35;111.09
48;7;19;20;55.95
48;14;19;46;139.62
48;21;19;33;121.6
48;17;19;53;155.63
48;28;19;15;53.75
48;16;19;32;93.91
48;10;19;42;117.43
48;3;19;27;83.23
48;20;19;21;41.68
48;23;19;41;109.05
48;27;19;18;63.48
48;29;19;40;138.37
48;11;19;33;77.8
48;12;19;35;99.95
48;26;14;36;95.44
48;2;14;53;121.12
48;19;14;55;172.87
48;25;14;38;83.35
48;31;14;33;104.33
48;9;14;43;118.05
48;21;14;49;148.48
48;14;14;36;107.51
48;7;14;34;68.11
48;13;14;32;98.78
48;16;14;37;110.72
48;6;14;43;136.52
48;12;14;45;103.85
48;17;14;47;117.75
48;11;14;39;117.72
48;1;14;47;109.22
48;3;14;37;118.21
48;8;14;45;153.2
48;18;14;41;104.2
48;22;14;55;165.24
48;27;14;47;132.43
48;28;14;30;108.67
48;15;14;33;111.17
48;20;14;44;118.74
48;23;14;32;119.57
48;29;14;28;85.79
48;30;14;30;64.52
48;5;14;30;87.7
48;10;14;33;109.29
48;24;14;28;105.73
48;4;14;26;60.96
48;5;15;44;151.5
48;1;15;21;54.41
48;8;15;50;144.59
48;13;15;32;88.57
48;30;15;41;136
48;10;15;53;176.16
48;9;15;43;117.58
48;22;15;23;64.19
48;31;15;39;105.45
48;25;15;43;144.28
48;4;15;53;147.88
48;6;15;27;78.03
48;15;15;24;73.49
48;16;15;25;85.83
48;20;15;48;118.9
48;24;15;29;83.77
48;29;15;26;69.72
48;18;15;32;95.08
48;23;15;46;148.28
48;12;15;60;157.48
48;28;15;48;167.31
48;7;15;45;118.68
48;3;15;27;77.2
48;11;15;33;95.63
48;14;15;45;133.66
48;17;15;29;74.3
48;26;15;46;142.71
48;27;15;33;117.73
48;21;15;26;79.09
48;2;15;46;146.07
48;19;15;44;122.26
48;19;11;31;77.26
48;2;11;23;62.84
48;13;11;45;129.01
48;25;11;30;85.04
48;10;11;31;113.29
48;16;11;38;113.18
48;29;11;36;60.55
48;9;11;21;62.31
48;20;11;55;187.37
48;28;11;44;149.19
48;30;11;23;76.1
48;24;11;49;89.37
48;21;11;37;110.04
48;5;11;30;71.53
48;12;11;28;78.97
48;11;11;45;107.56
48;3;11;31;101.59
48;6;11;34;101.75
48;7;11;25;79.19
48;8;11;15;58.2
48;15;11;31;99.86
48;18;11;42;127.71
48;4;11;25;92.19
48;22;11;22;67.72
48;14;11;31;102.67
48;1;11;15;48.8
48;17;11;33;88.83
48;23;11;25;79.54
48;26;11;37;104
48;27;11;37;125.76
48;31;11;45;126.04
48;10;20;38;98.5
48;12;20;24;79.09
48;20;20;29;80.31
48;3;20;29;95.27
48;29;20;41;124.04
48;23;20;22;49.44
48;11;20;24;51.15
48;27;20;11;42.08
48;25;20;44;155.99
48;26;20;22;57.43
48;2;20;16;53.2
48;9;20;20;71.32
48;21;20;21;51.48
48;7;20;22;52.86
48;14;20;31;103.19
48;28;20;24;86.79
48;17;20;19;73.33
48;16;20;30;89.82
48;4;20;16;47.58
48;22;20;35;75.13
48;5;20;28;99.88
48;15;20;40;92.48
48;6;20;22;72.84
48;8;20;31;92.88
48;30;20;22;61.19
48;31;20;38;115.05
48;1;20;23;74.95
48;13;20;28;69.41
48;18;20;28;95.11
48;24;20;25;95.78
48;19;10;24;65.66
48;2;10;27;86.93
48;13;10;20;55.77
48;9;10;17;60.42
48;16;10;26;63.95
48;20;10;24;58.41
48;25;10;22;53.66
48;29;10;19;57.5
48;10;10;24;59.09
48;5;10;30;90.36
48;21;10;26;73.63
48;24;10;32;95.01
48;30;10;19;56.91
48;28;10;22;77.91
48;31;10;18;42.77
48;12;10;27;77.49
48;7;10;19;56.9
48;26;10;48;160.12
48;3;10;20;69.08
48;6;10;19;65.26
48;8;10;19;63.09
48;14;10;31;82.09
48;11;10;39;131.12
48;1;10;10;30.22
48;4;10;21;62.59
48;15;10;17;51.12
48;18;10;20;59.86
48;22;10;38;104.53
48;23;10;19;62.15
48;27;10;39;136.54
48;11;21;19;46.48
48;12;21;14;31.01
48;20;21;20;74.02
48;23;21;18;59.94
48;3;21;12;28.59
48;10;21;21;58.5
48;27;21;18;57.21
48;29;21;21;48.48
48;7;21;12;48.55
48;14;21;16;34.94
48;21;21;18;50.14
48;25;21;15;49.4
48;26;21;16;48.16
48;9;21;26;65.76
48;2;21;29;79.08
48;17;21;16;39.45
48;28;21;11;28.21
48;16;21;22;84.77
48;1;21;17;44.5
48;22;21;22;66.57
48;31;21;21;56.41
48;4;21;9;25.97
48;5;21;22;66.95
48;6;21;9;32.01
48;13;21;29;90.71
48;15;21;24;78.37
48;30;21;17;72.17
48;8;21;21;55.23
48;18;21;17;72.76
48;24;21;15;49.88
48;19;9;30;87.05
48;2;9;11;22.51
48;13;9;9;22.35
48;20;9;20;41.63
48;9;9;15;48.39
48;16;9;20;76.31
48;10;9;7;24.98
48;25;9;15;53.08
48;29;9;13;38.54
48;30;9;24;43.53
48;5;9;17;48.25
48;21;9;13;43.99
48;28;9;10;19.51
48;24;9;29;74.56
48;8;9;16;46.72
48;3;9;14;37.12
48;12;9;12;33.21
48;15;9;16;55.45
48;22;9;26;57.16
48;23;9;29;90.35
48;31;9;10;40.05
48;4;9;14;29.02
48;6;9;12;40.39
48;7;9;8;24.63
48;14;9;7;20.84
48;18;9;5;8.98
48;26;9;23;65.63
48;27;9;29;70.3
48;11;9;17;43.33
48;26;22;1;2.1
48;8;22;6;19.9
48;1;22;1;4.83
48;6;22;1;2.1
48;27;22;2;8.04
48;24;22;3;7.68
48;17;10;24;92.49
48;17;9;14;56.27
48;19;19;36;70.71
48;19;18;55;172.69
48;19;20;38;154.56
48;19;21;23;45.69
35;1;17;31;72.62
35;18;17;34;87.83
35;6;17;70;220.22
35;13;17;49;164.73
35;15;17;41;103.09
35;22;17;50;191.48
35;24;17;39;107.44
35;27;17;52;161.05
35;29;17;38;110.38
35;26;17;50;136.43
35;10;17;40;146.25
35;5;17;53;182.07
35;14;17;46;105.32
35;23;17;51;167.54
35;3;17;59;124.34
35;7;17;46;153.14
35;16;17;45;161.18
35;17;17;30;93.98
35;21;17;61;213.29
35;28;17;29;78.83
35;31;17;40;130.33
35;9;17;48;162.77
35;20;17;51;136.11
35;25;17;46;114.41
35;19;17;46;135.39
35;8;17;52;146.42
35;2;17;40;122.65
35;12;17;53;183.32
35;4;17;50;131.2
35;11;17;30;93.89
35;30;17;20;62.47
35;7;18;39;105.76
35;3;18;55;177.33
35;5;18;62;189.88
35;17;18;45;98.48
35;19;18;58;171.82
35;22;18;57;166.88
35;27;18;77;202.27
35;28;18;46;156.31
35;31;18;42;146.39
35;9;18;45;123.93
35;10;18;63;202.24
35;13;18;34;73.52
35;16;18;41;129.35
35;20;18;43;147.53
35;21;18;66;180.82
35;15;18;57;176.99
35;6;18;48;148.55
35;1;18;40;142.02
35;14;18;44;102.19
35;23;18;26;59.53
35;26;18;50;105.66
35;29;18;41;87.85
35;11;18;40;139.86
35;18;18;49;155.61
35;4;18;54;169.09
35;30;18;44;122.61
35;25;18;55;165.9
35;12;18;42;115.39
35;2;18;67;215.27
35;8;18;46;110.11
35;24;18;46;138.91
35;25;16;43;134.74
35;19;16;56;121.16
35;3;16;54;200.93
35;10;16;38;128.55
35;13;16;72;221.18
35;16;16;19;47.88
35;20;16;67;230.36
35;21;16;99;306.39
35;27;16;57;155.65
35;28;16;63;173.96
35;5;16;49;123.24
35;7;16;34;104.47
35;9;16;44;154.24
35;17;16;26;79.16
35;31;16;40;94.76
35;14;16;43;136.48
35;2;16;60;196.98
35;8;16;24;90.46
35;24;16;29;82.47
35;4;16;50;106.41
35;6;16;61;134.83
35;12;16;27;72.91
35;26;16;65;200.99
35;1;16;45;94.07
35;15;16;37;131.07
35;29;16;35;120.78
35;23;16;31;77.58
35;18;16;23;79.05
35;22;16;27;84.15
35;11;16;21;60.8
35;30;16;20;63.93
35;21;13;71;178.36
35;4;13;45;98.66
35;5;13;39;108.16
35;14;13;75;204.14
35;23;13;30;79.27
35;25;13;49;159.01
35;11;13;33;87
35;6;13;49;158.27
35;9;13;30;85.41
35;10;13;17;46.51
35;27;13;58;197.9
35;31;13;20;59.4
35;19;13;37;94.02
35;13;13;50;136.85
35;1;13;25;83.53
35;7;13;94;314.65
35;12;13;18;58.38
35;28;13;55;167.05
35;18;13;19;61.32
35;3;13;33;85.85
35;8;13;22;60.38
35;17;13;32;100.52
35;20;13;62;172.35
35;22;13;57;126.9
35;24;13;22;61.91
35;26;13;35;110.28
35;29;13;29;80.67
35;15;13;22;58.52
35;2;13;77;199.46
35;30;13;23;91.33
35;16;13;24;55.23
35;21;12;23;67.67
35;25;12;21;52
35;1;12;23;67.67
35;13;12;74;245.3
35;18;12;42;106.94
35;27;12;54;173.29
35;4;12;18;52.29
35;6;12;66;193.75
35;11;12;29;84.01
35;14;12;55;150.17
35;23;12;32;114.89
35;7;12;39;122.8
35;2;12;66;193.33
35;12;12;23;89.39
35;19;12;51;160.41
35;28;12;56;138.63
35;30;12;10;28.38
35;24;12;39;125.55
35;16;12;42;124.07
35;29;12;17;64.5
35;8;12;24;81.77
35;9;12;33;82.54
35;15;12;24;90.75
35;17;12;38;110.63
35;22;12;29;97.83
35;26;12;27;83.32
35;31;12;38;97.91
35;3;12;56;198.03
35;20;12;78;212.24
35;5;12;30;100.26
35;10;12;32;110.36
35;22;19;45;131.05
35;17;19;34;65.17
35;5;19;59;153.81
35;13;19;34;131.07
35;20;19;31;76.76
35;28;19;37;106.12
35;7;19;23;69.77
35;3;19;45;140.91
35;16;19;17;52.87
35;21;19;60;183.95
35;10;19;48;139.35
35;27;19;42;113.89
35;23;19;30;84.81
35;29;19;55;171.05
35;6;19;45;114.57
35;1;19;15;62.5
35;15;19;28;75.88
35;4;19;39;106.53
35;11;19;41;110.57
35;12;19;51;148.84
35;18;19;19;52.88
35;25;19;41;172.52
35;30;19;33;124.76
35;2;19;32;114.88
35;8;19;22;56.79
35;14;19;35;77.67
35;19;19;43;148.26
35;24;19;27;92.82
